purchase_time,purchase_date,quantity
2017/6/6 16:19,2017/6/6,10
2017/6/12 20:51,2017/6/12,7
2017/6/12 23:06,2017/6/12,4
2017/6/8 6:44,2017/6/8,2
2017/6/1 16:23,2017/6/1,14
2017/5/1 21:58,2017/5/1,9
2017/6/6 12:38,2017/6/6,10
2017/5/5 8:50,2017/5/5,8
2017/6/15 17:27,2017/6/15,13
2017/5/4 19:15,2017/5/4,11
2017/5/24 23:13,2017/5/24,3
2017/5/13 12:28,2017/5/13,14
2017/6/5 16:49,2017/6/5,8
2017/5/7 21:40,2017/5/7,5
2017/5/8 17:39,2017/5/8,14
2017/6/7 15:47,2017/6/7,10
2017/6/6 12:29,2017/6/6,2
2017/6/5 16:31,2017/6/5,2
2017/5/12 23:38,2017/5/12,10
2017/6/5 13:39,2017/6/5,7
2017/6/6 8:37,2017/6/6,10
2017/6/13 11:11,2017/6/13,9
2017/5/16 20:27,2017/5/16,7
2017/5/15 8:59,2017/5/15,2
2017/6/7 14:34,2017/6/7,4
2017/6/11 12:19,2017/6/11,11
2017/6/10 17:06,2017/6/10,3
2017/6/3 16:59,2017/6/3,9
2017/5/21 8:01,2017/5/21,5
2017/5/22 22:54,2017/5/22,14
2017/5/6 14:23,2017/5/6,12
2017/5/30 8:51,2017/5/30,13
2017/5/16 11:31,2017/5/16,1
2017/6/7 9:13,2017/6/7,13
2017/6/12 11:17,2017/6/12,5
2017/5/16 20:51,2017/5/16,4
2017/5/27 11:37,2017/5/27,9
2017/5/7 12:48,2017/5/7,1
2017/5/12 8:59,2017/5/12,13
2017/5/21 19:07,2017/5/21,8
2017/6/1 20:51,2017/6/1,10
2017/6/10 15:31,2017/6/10,6
2017/5/26 0:43,2017/5/26,7
2017/5/12 19:02,2017/5/12,11
2017/6/4 13:31,2017/6/4,14
2017/5/10 19:42,2017/5/10,5
2017/6/8 17:44,2017/6/8,3
2017/5/14 0:03,2017/5/14,8
2017/5/17 4:26,2017/5/17,9
2017/5/24 10:40,2017/5/24,9
2017/6/8 16:18,2017/6/8,13
2017/6/15 17:30,2017/6/15,3
2017/6/11 20:23,2017/6/11,7
2017/5/4 10:11,2017/5/4,5
2017/5/5 20:39,2017/5/5,5
2017/6/14 8:57,2017/6/14,1
2017/5/10 16:38,2017/5/10,3
2017/6/3 11:20,2017/6/3,13
2017/5/6 17:25,2017/5/6,10
2017/5/22 21:45,2017/5/22,12
2017/5/5 14:47,2017/5/5,1
2017/5/6 12:16,2017/5/6,1
2017/5/7 9:48,2017/5/7,1
2017/5/9 18:22,2017/5/9,7
2017/5/24 8:26,2017/5/24,10
2017/5/17 10:25,2017/5/17,6
2017/5/3 13:35,2017/5/3,11
2017/5/8 10:58,2017/5/8,11
2017/5/14 1:22,2017/5/14,9
2017/5/24 19:03,2017/5/24,12
2017/5/15 10:54,2017/5/15,6
2017/6/13 12:35,2017/6/13,10
2017/5/14 18:36,2017/5/14,4
2017/5/20 19:16,2017/5/20,14
2017/5/6 11:30,2017/5/6,7
2017/5/11 0:06,2017/5/11,1
2017/6/12 22:23,2017/6/12,6
2017/5/18 15:17,2017/5/18,5
2017/6/7 17:29,2017/6/7,8
2017/5/17 15:42,2017/5/17,7
2017/6/14 4:01,2017/6/14,14
2017/6/13 10:51,2017/6/13,14
2017/5/11 14:39,2017/5/11,2
2017/6/14 14:33,2017/6/14,3
2017/5/31 7:36,2017/5/31,10
2017/6/5 21:14,2017/6/5,4
2017/5/28 21:00,2017/5/28,11
2017/5/5 20:43,2017/5/5,12
2017/5/9 18:24,2017/5/9,2
2017/5/2 23:05,2017/5/2,11
2017/5/17 12:16,2017/5/17,11
2017/5/12 19:08,2017/5/12,9
2017/5/16 0:48,2017/5/16,1
2017/5/24 11:20,2017/5/24,13
2017/5/5 12:54,2017/5/5,13
2017/5/28 21:28,2017/5/28,9
2017/6/1 13:19,2017/6/1,9
2017/5/19 17:07,2017/5/19,14
2017/6/5 2:22,2017/6/5,2
2017/6/3 19:00,2017/6/3,13
2017/6/6 13:39,2017/6/6,4
2017/5/9 20:29,2017/5/9,1
2017/6/6 4:27,2017/6/6,9
2017/5/27 15:51,2017/5/27,10
2017/6/6 14:22,2017/6/6,10
2017/5/11 12:58,2017/5/11,12
2017/6/12 12:05,2017/6/12,1
2017/6/8 4:16,2017/6/8,8
2017/5/14 11:03,2017/5/14,5
2017/5/11 15:10,2017/5/11,6
2017/5/24 15:46,2017/5/24,3
2017/5/4 1:32,2017/5/4,5
2017/5/3 15:54,2017/5/3,3
2017/5/23 9:43,2017/5/23,13
2017/5/29 23:43,2017/5/29,9
2017/6/2 9:15,2017/6/2,11
2017/6/11 9:46,2017/6/11,11
2017/5/3 20:03,2017/5/3,5
2017/5/2 13:31,2017/5/2,7
2017/5/1 12:04,2017/5/1,8
2017/5/14 15:05,2017/5/14,14
2017/5/1 17:52,2017/5/1,6
2017/5/9 8:42,2017/5/9,4
2017/5/21 12:48,2017/5/21,5
2017/6/6 22:42,2017/6/6,5
2017/5/31 22:12,2017/5/31,2
2017/5/16 9:01,2017/5/16,3
2017/6/5 21:21,2017/6/5,4
2017/5/16 17:41,2017/5/16,9
2017/6/13 23:43,2017/6/13,4
2017/5/1 19:05,2017/5/1,14
2017/5/17 22:08,2017/5/17,14
2017/5/23 23:11,2017/5/23,9
2017/5/15 22:22,2017/5/15,4
2017/5/29 19:02,2017/5/29,6
2017/5/21 8:01,2017/5/21,12
2017/5/27 0:04,2017/5/27,12
2017/5/5 16:39,2017/5/5,1
2017/5/25 10:11,2017/5/25,6
2017/5/8 13:35,2017/5/8,1
2017/5/30 15:57,2017/5/30,12
2017/5/23 15:08,2017/5/23,1
2017/5/28 17:17,2017/5/28,9
2017/5/12 14:02,2017/5/12,8
2017/5/25 22:18,2017/5/25,12
2017/5/28 22:18,2017/5/28,13
2017/5/8 13:13,2017/5/8,6
2017/5/20 19:31,2017/5/20,1
2017/5/17 20:31,2017/5/17,12
2017/5/16 16:35,2017/5/16,11
2017/5/29 23:13,2017/5/29,6
2017/6/2 22:57,2017/6/2,8
2017/5/19 18:24,2017/5/19,13
2017/5/31 13:50,2017/5/31,13
2017/5/11 8:05,2017/5/11,4
2017/5/12 13:13,2017/5/12,13
2017/5/25 19:46,2017/5/25,6
2017/5/27 13:26,2017/5/27,8
2017/6/12 13:39,2017/6/12,11
2017/6/1 17:56,2017/6/1,2
2017/5/17 23:17,2017/5/17,8
2017/5/29 14:21,2017/5/29,13
2017/6/15 22:25,2017/6/15,2
2017/5/4 13:48,2017/5/4,10
2017/6/1 12:48,2017/6/1,12
2017/5/29 10:17,2017/5/29,13
2017/6/2 18:49,2017/6/2,9
2017/5/9 4:33,2017/5/9,7
2017/6/6 13:35,2017/6/6,12
2017/5/8 10:55,2017/5/8,3
2017/5/12 12:05,2017/5/12,11
2017/5/16 11:44,2017/5/16,9
2017/5/31 18:41,2017/5/31,6
2017/6/4 20:38,2017/6/4,6
2017/6/8 17:10,2017/6/8,5
2017/5/17 18:17,2017/5/17,14
2017/6/4 21:37,2017/6/4,12
2017/6/13 21:07,2017/6/13,10
2017/5/6 20:23,2017/5/6,3
2017/5/29 20:36,2017/5/29,13
2017/5/2 6:29,2017/5/2,10
2017/5/12 10:28,2017/5/12,3
2017/5/21 13:09,2017/5/21,12
2017/5/31 21:49,2017/5/31,6
2017/5/24 21:39,2017/5/24,6
2017/5/17 10:44,2017/5/17,9
2017/5/9 15:29,2017/5/9,2
2017/6/4 11:37,2017/6/4,5
2017/5/14 23:55,2017/5/14,13
2017/6/13 21:19,2017/6/13,10
2017/5/22 20:03,2017/5/22,7
2017/5/23 22:56,2017/5/23,5
2017/6/9 14:43,2017/6/9,3
2017/6/13 20:14,2017/6/13,11
2017/5/17 13:35,2017/5/17,5
2017/6/10 15:52,2017/6/10,12
2017/5/24 11:43,2017/5/24,7
2017/5/7 18:42,2017/5/7,4
2017/5/7 19:31,2017/5/7,3
2017/5/24 9:44,2017/5/24,10
2017/5/10 15:34,2017/5/10,3
2017/5/6 20:11,2017/5/6,11
2017/6/11 20:02,2017/6/11,14
2017/6/2 18:58,2017/6/2,9
2017/5/9 21:18,2017/5/9,14
2017/5/17 21:51,2017/5/17,3
2017/5/25 11:55,2017/5/25,10
2017/6/9 8:09,2017/6/9,12
2017/5/25 23:22,2017/5/25,13
2017/5/17 17:13,2017/5/17,7
2017/6/15 9:34,2017/6/15,3
2017/5/5 13:51,2017/5/5,9
2017/6/13 8:36,2017/6/13,13
2017/5/5 14:41,2017/5/5,8
2017/6/9 9:22,2017/6/9,8
2017/6/6 14:54,2017/6/6,4
2017/5/15 7:42,2017/5/15,2
2017/5/10 11:51,2017/5/10,7
2017/5/6 1:39,2017/5/6,14
2017/5/27 21:13,2017/5/27,3
2017/5/29 13:18,2017/5/29,11
2017/5/31 11:15,2017/5/31,8
2017/6/8 20:28,2017/6/8,13
2017/5/14 22:54,2017/5/14,12
2017/5/19 19:04,2017/5/19,12
2017/5/30 13:20,2017/5/30,6
2017/6/14 22:27,2017/6/14,5
2017/5/11 17:06,2017/5/11,12
2017/5/11 12:10,2017/5/11,2
2017/5/5 17:23,2017/5/5,3
2017/6/6 12:42,2017/6/6,4
2017/5/29 13:00,2017/5/29,14
2017/6/10 19:59,2017/6/10,1
2017/5/9 11:18,2017/5/9,12
2017/6/4 11:11,2017/6/4,4
2017/5/22 23:44,2017/5/22,2
2017/5/9 10:49,2017/5/9,6
2017/5/15 18:46,2017/5/15,5
2017/5/29 22:38,2017/5/29,1
2017/5/20 13:22,2017/5/20,14
2017/6/15 11:35,2017/6/15,5
2017/6/6 16:32,2017/6/6,3
2017/5/11 17:40,2017/5/11,12
2017/5/12 14:12,2017/5/12,10
2017/5/14 19:18,2017/5/14,6
2017/5/31 17:52,2017/5/31,6
2017/6/14 20:25,2017/6/14,8
2017/5/6 16:30,2017/5/6,7
2017/5/12 22:26,2017/5/12,11
2017/5/1 12:38,2017/5/1,1
2017/6/4 18:54,2017/6/4,14
2017/5/2 16:32,2017/5/2,3
2017/5/27 10:14,2017/5/27,12
2017/5/17 23:19,2017/5/17,3
2017/6/13 17:01,2017/6/13,6
2017/5/16 17:26,2017/5/16,14
2017/6/6 10:36,2017/6/6,8
2017/5/16 10:49,2017/5/16,10
2017/5/17 9:44,2017/5/17,6
2017/6/12 17:08,2017/6/12,2
2017/5/1 18:11,2017/5/1,2
2017/5/26 18:58,2017/5/26,2
2017/5/19 14:49,2017/5/19,8
2017/5/5 8:44,2017/5/5,4
2017/5/21 17:12,2017/5/21,6
2017/6/5 15:33,2017/6/5,6
2017/6/1 12:46,2017/6/1,13
2017/6/7 12:14,2017/6/7,8
2017/6/8 7:43,2017/6/8,14
2017/5/30 23:24,2017/5/30,2
2017/5/19 8:20,2017/5/19,2
2017/6/2 11:48,2017/6/2,10
2017/5/22 22:35,2017/5/22,10
2017/5/16 16:37,2017/5/16,2
2017/5/10 22:45,2017/5/10,13
2017/5/24 19:14,2017/5/24,12
2017/6/2 11:01,2017/6/2,5
2017/5/2 18:52,2017/5/2,7
2017/5/4 15:49,2017/5/4,11
2017/5/20 14:17,2017/5/20,1
2017/6/15 0:51,2017/6/15,7
2017/5/21 8:00,2017/5/21,2
2017/5/20 16:07,2017/5/20,5
2017/5/20 13:35,2017/5/20,9
2017/5/9 16:54,2017/5/9,9
2017/5/26 8:41,2017/5/26,9
2017/5/10 6:54,2017/5/10,8
2017/5/16 0:57,2017/5/16,8
2017/5/9 23:16,2017/5/9,8
2017/5/20 11:37,2017/5/20,1
2017/5/15 21:09,2017/5/15,2
2017/6/2 15:12,2017/6/2,4
2017/5/6 13:35,2017/5/6,3
2017/5/24 17:01,2017/5/24,3
2017/5/8 15:58,2017/5/8,2
2017/5/21 10:42,2017/5/21,4
2017/6/7 11:49,2017/6/7,5
2017/6/13 12:16,2017/6/13,4
2017/5/29 16:48,2017/5/29,13
2017/6/11 6:22,2017/6/11,11
2017/5/19 18:26,2017/5/19,10
2017/5/1 19:42,2017/5/1,2
2017/5/21 8:03,2017/5/21,14
2017/5/11 14:40,2017/5/11,7
2017/5/10 22:44,2017/5/10,3
2017/6/2 21:09,2017/6/2,11
2017/5/25 10:43,2017/5/25,3
2017/5/2 22:39,2017/5/2,2
2017/5/29 17:20,2017/5/29,9
2017/5/8 1:36,2017/5/8,3
2017/5/3 18:50,2017/5/3,3
2017/5/22 8:19,2017/5/22,13
2017/5/31 22:38,2017/5/31,6
2017/6/4 16:08,2017/6/4,13
2017/5/5 8:17,2017/5/5,10
2017/5/11 20:22,2017/5/11,13
2017/5/14 15:25,2017/5/14,10
2017/5/21 20:52,2017/5/21,13
2017/5/18 17:53,2017/5/18,5
2017/5/19 9:11,2017/5/19,11
2017/5/16 15:09,2017/5/16,12
2017/5/31 16:01,2017/5/31,2
2017/5/19 1:46,2017/5/19,8
2017/5/29 21:46,2017/5/29,6
2017/5/19 14:45,2017/5/19,6
2017/6/6 9:36,2017/6/6,3
2017/5/19 17:27,2017/5/19,7
2017/5/13 0:04,2017/5/13,7
2017/5/1 21:31,2017/5/1,3
2017/6/4 11:55,2017/6/4,11
2017/6/1 0:12,2017/6/1,11
2017/5/24 23:57,2017/5/24,5
2017/6/9 17:20,2017/6/9,10
2017/6/15 11:18,2017/6/15,5
2017/6/11 23:33,2017/6/11,2
2017/6/1 16:04,2017/6/1,4
2017/5/15 18:34,2017/5/15,6
2017/6/11 17:54,2017/6/11,9
2017/5/30 12:41,2017/5/30,8
2017/5/15 14:08,2017/5/15,14
2017/5/12 22:47,2017/5/12,6
2017/5/16 17:46,2017/5/16,13
2017/5/24 3:51,2017/5/24,2
2017/5/20 19:30,2017/5/20,9
2017/5/24 12:14,2017/5/24,6
2017/6/4 20:01,2017/6/4,14
2017/5/30 17:34,2017/5/30,1
2017/5/9 9:49,2017/5/9,13
2017/6/11 21:32,2017/6/11,9
2017/5/11 17:36,2017/5/11,1
2017/5/31 19:32,2017/5/31,5
2017/5/22 19:49,2017/5/22,9
2017/5/31 0:23,2017/5/31,2
2017/5/20 0:26,2017/5/20,5
2017/5/22 11:17,2017/5/22,2
2017/6/5 11:30,2017/6/5,5
2017/6/1 9:03,2017/6/1,10
2017/5/19 18:11,2017/5/19,6
2017/5/26 16:42,2017/5/26,14
2017/5/14 11:05,2017/5/14,4
2017/5/1 15:51,2017/5/1,1
2017/6/10 20:22,2017/6/10,8
2017/5/10 22:45,2017/5/10,8
2017/5/17 10:50,2017/5/17,14
2017/5/23 22:14,2017/5/23,1
2017/5/20 17:45,2017/5/20,13
2017/6/4 20:33,2017/6/4,8
2017/5/22 19:11,2017/5/22,8
2017/5/5 12:45,2017/5/5,11
2017/5/19 19:43,2017/5/19,12
2017/5/1 20:33,2017/5/1,6
2017/5/17 14:35,2017/5/17,6
2017/5/12 20:41,2017/5/12,12
2017/5/1 10:53,2017/5/1,14
2017/5/29 19:22,2017/5/29,4
2017/5/29 12:58,2017/5/29,3
2017/5/9 0:18,2017/5/9,11
2017/5/16 17:21,2017/5/16,8
2017/5/21 16:41,2017/5/21,1
2017/5/12 17:22,2017/5/12,4
2017/5/12 22:22,2017/5/12,5
2017/5/9 13:59,2017/5/9,13
2017/6/13 18:35,2017/6/13,9
2017/5/4 19:27,2017/5/4,1
2017/6/7 16:53,2017/6/7,12
2017/6/5 13:12,2017/6/5,10
2017/5/25 18:40,2017/5/25,1
2017/5/6 15:13,2017/5/6,10
2017/5/25 18:48,2017/5/25,12
2017/5/13 18:14,2017/5/13,11
2017/6/14 20:57,2017/6/14,6
2017/6/8 19:15,2017/6/8,11
2017/6/15 0:43,2017/6/15,11
2017/6/9 21:19,2017/6/9,4
2017/6/15 20:56,2017/6/15,5
2017/6/11 18:11,2017/6/11,10
2017/6/1 11:59,2017/6/1,7
2017/5/2 23:15,2017/5/2,4
2017/5/23 14:14,2017/5/23,14
2017/6/12 18:17,2017/6/12,10
2017/6/14 0:57,2017/6/14,4
2017/5/17 10:53,2017/5/17,13
2017/5/8 10:35,2017/5/8,5
2017/5/6 10:48,2017/5/6,12
2017/5/7 12:33,2017/5/7,10
2017/5/19 10:27,2017/5/19,7
2017/6/15 15:48,2017/6/15,9
2017/6/15 22:39,2017/6/15,9
2017/5/2 21:45,2017/5/2,5
2017/6/8 6:46,2017/6/8,13
2017/5/29 14:25,2017/5/29,7
2017/6/8 23:28,2017/6/8,14
2017/5/28 15:26,2017/5/28,5
2017/5/8 16:24,2017/5/8,13
2017/5/18 14:57,2017/5/18,14
2017/5/29 23:27,2017/5/29,9
2017/5/21 13:13,2017/5/21,4
2017/5/18 17:48,2017/5/18,6
2017/5/21 14:42,2017/5/21,13
2017/5/1 15:01,2017/5/1,2
2017/6/1 14:39,2017/6/1,4
2017/5/2 18:31,2017/5/2,13
2017/6/9 23:01,2017/6/9,12
2017/5/27 17:17,2017/5/27,14
2017/5/8 19:11,2017/5/8,14
2017/6/9 17:23,2017/6/9,12
2017/6/15 16:03,2017/6/15,13
2017/5/17 15:42,2017/5/17,5
2017/5/8 18:53,2017/5/8,13
2017/6/11 21:27,2017/6/11,10
2017/6/11 11:38,2017/6/11,9
2017/5/22 19:18,2017/5/22,2
2017/5/1 22:43,2017/5/1,4
2017/6/6 14:43,2017/6/6,14
2017/5/20 11:40,2017/5/20,7
2017/5/31 22:11,2017/5/31,12
2017/6/4 11:09,2017/6/4,2
2017/5/4 16:23,2017/5/4,4
2017/6/11 23:27,2017/6/11,13
2017/6/8 13:41,2017/6/8,6
2017/6/7 23:32,2017/6/7,10
2017/6/5 8:57,2017/6/5,10
2017/6/6 11:28,2017/6/6,12
2017/6/4 20:54,2017/6/4,2
2017/5/13 20:05,2017/5/13,12
2017/6/9 13:14,2017/6/9,3
2017/5/10 4:12,2017/5/10,6
2017/5/22 19:26,2017/5/22,4
2017/6/9 16:43,2017/6/9,4
2017/5/1 15:29,2017/5/1,12
2017/5/19 12:22,2017/5/19,10
2017/5/30 22:15,2017/5/30,6
2017/5/15 14:40,2017/5/15,12
2017/6/15 0:18,2017/6/15,12
2017/5/21 7:59,2017/5/21,1
2017/5/29 23:53,2017/5/29,11
2017/5/13 16:04,2017/5/13,6
2017/5/29 19:35,2017/5/29,1
2017/5/27 20:35,2017/5/27,11
2017/5/30 11:57,2017/5/30,7
2017/6/7 20:11,2017/6/7,4
2017/5/24 13:55,2017/5/24,3
2017/5/19 11:43,2017/5/19,1
2017/5/29 12:58,2017/5/29,11
2017/5/25 18:19,2017/5/25,6
2017/5/8 19:11,2017/5/8,12
2017/5/14 9:31,2017/5/14,5
2017/6/13 3:24,2017/6/13,5
2017/6/9 14:31,2017/6/9,1
2017/5/18 12:32,2017/5/18,12
2017/5/11 14:35,2017/5/11,8
2017/5/2 12:54,2017/5/2,6
2017/6/10 19:28,2017/6/10,11
2017/5/14 10:58,2017/5/14,12
2017/6/3 13:25,2017/6/3,11
2017/6/12 11:47,2017/6/12,12
2017/6/15 10:07,2017/6/15,5
2017/6/7 14:10,2017/6/7,12
2017/5/21 8:04,2017/5/21,3
2017/5/1 20:29,2017/5/1,8
2017/5/26 15:16,2017/5/26,4
2017/6/7 7:04,2017/6/7,5
2017/5/19 10:28,2017/5/19,11
2017/6/6 23:21,2017/6/6,6
2017/6/7 9:12,2017/6/7,8
2017/6/15 16:23,2017/6/15,4
2017/5/22 9:50,2017/5/22,13
2017/5/30 22:45,2017/5/30,13
2017/6/14 15:03,2017/6/14,4
2017/5/27 10:15,2017/5/27,5
2017/5/2 13:44,2017/5/2,9
2017/6/12 11:06,2017/6/12,11
2017/5/17 19:50,2017/5/17,11
2017/5/25 22:28,2017/5/25,10
2017/5/31 19:57,2017/5/31,1
2017/5/6 14:25,2017/5/6,8
2017/5/18 8:42,2017/5/18,14
2017/5/2 20:05,2017/5/2,8
2017/5/23 16:27,2017/5/23,14
2017/6/13 12:37,2017/6/13,4
2017/5/27 16:55,2017/5/27,13
2017/6/9 17:57,2017/6/9,10
2017/5/9 8:38,2017/5/9,2
2017/6/12 17:00,2017/6/12,5
2017/5/10 20:32,2017/5/10,6
2017/5/10 11:50,2017/5/10,9
2017/5/24 13:17,2017/5/24,4
2017/6/9 18:09,2017/6/9,4
2017/5/6 21:55,2017/5/6,7
2017/6/12 11:00,2017/6/12,8
2017/5/15 20:21,2017/5/15,9
2017/6/12 14:36,2017/6/12,2
2017/6/11 13:57,2017/6/11,12
2017/5/19 15:03,2017/5/19,4
2017/5/10 21:12,2017/5/10,8
2017/5/9 20:41,2017/5/9,1
2017/6/7 7:36,2017/6/7,4
2017/5/2 14:23,2017/5/2,11
2017/5/3 10:35,2017/5/3,3
2017/5/4 15:27,2017/5/4,2
2017/5/9 7:44,2017/5/9,7
2017/5/18 21:54,2017/5/18,7
2017/5/26 18:09,2017/5/26,3
2017/5/6 18:48,2017/5/6,3
2017/5/7 18:45,2017/5/7,2
2017/5/29 20:17,2017/5/29,7
2017/5/29 13:29,2017/5/29,3
2017/5/30 19:12,2017/5/30,8
2017/5/2 13:10,2017/5/2,8
2017/5/22 1:40,2017/5/22,6
2017/6/7 13:16,2017/6/7,7
2017/6/14 11:31,2017/6/14,1
2017/5/14 22:39,2017/5/14,7
2017/6/5 12:54,2017/6/5,2
2017/5/28 21:29,2017/5/28,12
2017/5/4 8:42,2017/5/4,1
2017/6/15 19:44,2017/6/15,2
2017/5/14 15:21,2017/5/14,5
2017/6/7 21:58,2017/6/7,2
2017/6/5 19:20,2017/6/5,11
2017/5/11 14:26,2017/5/11,3
2017/5/15 10:35,2017/5/15,9
2017/6/12 21:15,2017/6/12,2
2017/5/1 14:48,2017/5/1,12
2017/5/7 11:34,2017/5/7,3
2017/6/2 23:43,2017/6/2,3
2017/5/5 8:44,2017/5/5,12
2017/5/9 8:08,2017/5/9,6
2017/5/14 2:28,2017/5/14,4
2017/6/8 17:19,2017/6/8,2
2017/5/7 12:31,2017/5/7,2
2017/5/16 15:04,2017/5/16,9
2017/6/8 9:42,2017/6/8,14
2017/5/5 8:28,2017/5/5,1
2017/5/13 23:45,2017/5/13,6
2017/5/28 18:04,2017/5/28,4
2017/5/15 12:08,2017/5/15,11
2017/5/15 20:26,2017/5/15,11
2017/5/16 10:29,2017/5/16,8
2017/5/22 12:17,2017/5/22,6
2017/5/29 17:01,2017/5/29,3
2017/5/31 8:51,2017/5/31,1
2017/6/7 20:21,2017/6/7,5
2017/6/8 9:19,2017/6/8,5
2017/6/4 10:59,2017/6/4,6
2017/5/31 12:52,2017/5/31,11
2017/6/1 13:28,2017/6/1,14
2017/5/30 15:43,2017/5/30,4
2017/5/29 3:13,2017/5/29,9
2017/5/1 15:44,2017/5/1,1
2017/6/13 10:13,2017/6/13,10
2017/6/3 13:19,2017/6/3,10
2017/6/12 10:42,2017/6/12,12
2017/5/7 12:47,2017/5/7,9
2017/5/18 10:20,2017/5/18,14
2017/5/28 20:53,2017/5/28,13
2017/5/27 15:21,2017/5/27,3
2017/5/16 23:24,2017/5/16,6
2017/5/9 15:39,2017/5/9,8
2017/5/18 12:54,2017/5/18,7
2017/5/17 15:54,2017/5/17,8
2017/5/10 11:33,2017/5/10,2
2017/5/29 0:52,2017/5/29,6
2017/5/17 15:48,2017/5/17,3
2017/5/4 21:05,2017/5/4,2
2017/5/20 11:43,2017/5/20,10
2017/6/7 11:02,2017/6/7,4
2017/5/15 9:46,2017/5/15,4
